primary_label,secondary_labels,type,latitude,longitude,scientific_name,common_name,author,license,rating,url,filename
asikoe2,[],['song'],13.7334,100.5415,Eudynamys scolopaceus,Asian Koel,Andres Angulo ,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0,https://www.xeno-canto.org/446446,asikoe2/XC446446.ogg
asikoe2,[],['song'],13.689,100.5709,Eudynamys scolopaceus,Asian Koel,Somkiat Pakapinyo (Chai),Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5,https://www.xeno-canto.org/450405,asikoe2/XC450405.ogg
asikoe2,['plapri1'],['song'],12.8973,99.7246,Eudynamys scolopaceus,Asian Koel,Will Sweet,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/453708,asikoe2/XC453708.ogg
asikoe2,[],['male'],23.7657,90.3766,Eudynamys scolopaceus,Asian Koel,Sajib Biswas,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5,https://www.xeno-canto.org/454504,asikoe2/XC454504.ogg
asikoe2,[],['call'],12.9912,80.2363,Eudynamys scolopaceus,Asian Koel,Vivek Puliyeri,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4,https://www.xeno-canto.org/459285,asikoe2/XC459285.ogg
asikoe2,[],"['male', 'song']",26.4424,92.0389,Eudynamys scolopaceus,Asian Koel,DINABANDHU BARDALOI ,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5,https://www.xeno-canto.org/461162,asikoe2/XC461162.ogg
asikoe2,[],['call'],8.083,98.2936,Eudynamys scolopaceus,Asian Koel,Stephan Risch,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0,https://www.xeno-canto.org/461227,asikoe2/XC461227.ogg
asikoe2,"['hoopoe', 'magrob']",['call'],8.8445,98.2729,Eudynamys scolopaceus,Asian Koel,Stephan Risch,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0,https://www.xeno-canto.org/461634,asikoe2/XC461634.ogg
asikoe2,[],"['call', 'female']",18.4973,73.8044,Eudynamys scolopaceus,Asian Koel,Rajgopal Patil,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5,https://www.xeno-canto.org/464464,asikoe2/XC464464.ogg
asikoe2,"['isbduc1', 'rorpar', 'whtkin2']",['song'],30.2816,77.9746,Eudynamys scolopaceus,Asian Koel,Sreekumar Chirukandoth,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/467579,asikoe2/XC467579.ogg
asikoe2,[],['call'],12.0213,75.2071,Eudynamys scolopaceus,Asian Koel,Manoj Karingamadathil,Creative Commons Attribution-ShareAlike 4.0,5,https://www.xeno-canto.org/476378,asikoe2/XC476378.ogg
asikoe2,[],['call'],24.9728,121.4204,Eudynamys scolopaceus,Asian Koel,Tim,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5,https://www.xeno-canto.org/476817,asikoe2/XC476817.ogg
asikoe2,[],['song'],23.1845,120.3131,Eudynamys scolopaceus,Asian Koel,蘇仁德,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0,https://www.xeno-canto.org/478476,asikoe2/XC478476.ogg
asikoe2,[],['song'],17.4855,78.2678,Eudynamys scolopaceus,Asian Koel,Paul Bourdin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5,https://www.xeno-canto.org/487516,asikoe2/XC487516.ogg
asikoe2,[],"['begging call', 'call', 'juvenile', 'male']",23.5341,87.3444,Eudynamys scolopaceus,Asian Koel,Sagar Adhurya,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3,https://www.xeno-canto.org/504850,asikoe2/XC504850.ogg
asikoe2,[],['call'],13.7472,100.8191,Eudynamys scolopaceus,Asian Koel,Peter Ericsson,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5,https://www.xeno-canto.org/514743,asikoe2/XC514743.ogg
asikoe2,[],"['adult', 'call']",2.5282,101.8149,Eudynamys scolopaceus,Asian Koel,John Howes ,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5,https://www.xeno-canto.org/518843,asikoe2/XC518843.ogg
asikoe2,[],"['adult', 'sex uncertain', 'song']",3.1638,101.728,Eudynamys scolopaceus,Asian Koel,Attan Akmar,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4,https://www.xeno-canto.org/523554,asikoe2/XC523554.ogg
asikoe2,[],['song'],20.1299,99.164,Eudynamys scolopaceus,Asian Koel,Alain Verneau,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5,https://www.xeno-canto.org/531611,asikoe2/XC531611.ogg
asikoe2,[],['song'],20.1299,99.164,Eudynamys scolopaceus,Asian Koel,Alain Verneau,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5,https://www.xeno-canto.org/531612,asikoe2/XC531612.ogg
asikoe2,[],['song'],20.0389,99.1048,Eudynamys scolopaceus,Asian Koel,Alain Verneau,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5,https://www.xeno-canto.org/531791,asikoe2/XC531791.ogg
asikoe2,[],"['adult', 'male', 'song']",22.551,113.9971,Eudynamys scolopaceus,Asian Koel,周哲(Zhou Zhe),Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5,https://www.xeno-canto.org/534388,asikoe2/XC534388.ogg
asikoe2,[],"['adult', 'male']",18.6472,72.8903,Eudynamys scolopaceus,Asian Koel,Tushar Bhagwat,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0,https://www.xeno-canto.org/538078,asikoe2/XC538078.ogg
asikoe2,"['houcro1', 'houspa']","['adult', 'call', 'female', 'male', 'song']",22.4806,88.366,Eudynamys scolopaceus,Asian Koel,Romit Singha Roy,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0,https://www.xeno-canto.org/540317,asikoe2/XC540317.ogg
asikoe2,"['comtai1', 'houcro1', 'rorpar', 'whtkin2']","['song', 'subsong']",19.1325,72.8478,Eudynamys scolopaceus,Asian Koel,Roozbeh Gazdar,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/540848,asikoe2/XC540848.ogg
asikoe2,[],"['male', 'song']",8.5493,76.9773,Eudynamys scolopaceus,Asian Koel,chiefredearth,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4,https://www.xeno-canto.org/545736,asikoe2/XC545736.ogg
asikoe2,[],"['female', 'flight call']",6.9,79.8664,Eudynamys scolopaceus,Asian Koel,Gary Allport,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4,https://www.xeno-canto.org/545738,asikoe2/XC545738.ogg
asikoe2,[],"['male', 'song']",,,Eudynamys scolopaceus,Asian Koel,Jagdish Gopal Paithankar,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5,https://www.xeno-canto.org/551633,asikoe2/XC551633.ogg
asikoe2,[],"['aberrant', 'adult', 'call', 'male']",,,Eudynamys scolopaceus,Asian Koel,Tshulthrim Drukpa Wangyel ,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5,https://www.xeno-canto.org/551992,asikoe2/XC551992.ogg
asikoe2,"['comtai1', 'houcro1']","['adult', 'call', 'sex uncertain']",19.2054,72.9626,Eudynamys scolopaceus,Asian Koel,Mandar Purohit,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/553185,asikoe2/XC553185.ogg
asikoe2,[],[''],23.2563,119.6688,Eudynamys scolopaceus,Asian Koel,呂佳家,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4,https://xeno-canto.org/555554,asikoe2/XC555554.ogg
asikoe2,[],['call'],13.1323,100.0609,Eudynamys scolopaceus,Asian Koel,Aladdin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0,https://www.xeno-canto.org/558992,asikoe2/XC558992.ogg
asikoe2,[],"['aberrant', 'adult', 'call']",26.2702,72.9614,Eudynamys scolopaceus,Asian Koel,PARAM MATHUR,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5,https://www.xeno-canto.org/560109,asikoe2/XC560109.ogg
asikoe2,"['houcro1', 'rorpar']","['adult', 'call', 'male']",10.7772,79.1389,Eudynamys scolopaceus,Asian Koel,Sathish K,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/565559,asikoe2/XC565559.ogg
asikoe2,[],['song'],5.4598,100.2072,Eudynamys scolopaceus,Asian Koel,Romuald Mikusek,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4,https://www.xeno-canto.org/566244,asikoe2/XC566244.ogg
asikoe2,[],"['adult', 'call', 'male', 'song']",11.091,76.772,Eudynamys scolopaceus,Asian Koel,Rajah Jayapal,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5,https://www.xeno-canto.org/568948,asikoe2/XC568948.ogg
asikoe2,[],['song'],21.7177,79.3275,Eudynamys scolopaceus,Asian Koel,Rajgopal Patil,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5,https://www.xeno-canto.org/572366,asikoe2/XC572366.ogg
asikoe2,"['commyn', 'houcro1']","['male', 'song']",13.0861,80.2669,Eudynamys scolopaceus,Asian Koel,Sreekumar Chirukandoth,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/574752,asikoe2/XC574752.ogg
asikoe2,[],['Call'],1.33591,103.72597,Eudynamys scolopaceus,Asian Koel,Okamoto Keita Sin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4,https://www.xeno-canto.org/575566,asikoe2/XC575566.ogg
asikoe2,[],['Song'],1.2914,103.7667,Eudynamys scolopaceus,Asian Koel,Okamoto Keita Sin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4,https://www.xeno-canto.org/575567,asikoe2/XC575567.ogg
asikoe2,[],['Song'],1.2914,103.7667,Eudynamys scolopaceus,Asian Koel,Okamoto Keita Sin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5,https://www.xeno-canto.org/575568,asikoe2/XC575568.ogg
asikoe2,[],"['Song', 'call']",1.29136,103.766653,Eudynamys scolopaceus,Asian Koel,Okamoto Keita Sin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5,https://www.xeno-canto.org/576721,asikoe2/XC576721.ogg
asikoe2,[],['Call'],1.282363,103.868585,Eudynamys scolopaceus,Asian Koel,Okamoto Keita Sin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5,https://www.xeno-canto.org/578003,asikoe2/XC578003.ogg
asikoe2,[],['Call'],1.282363,103.868585,Eudynamys scolopaceus,Asian Koel,Okamoto Keita Sin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5,https://www.xeno-canto.org/578005,asikoe2/XC578005.ogg
asikoe2,[],['Song'],1.282363,103.868585,Eudynamys scolopaceus,Asian Koel,Okamoto Keita Sin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5,https://www.xeno-canto.org/578352,asikoe2/XC578352.ogg
asikoe2,[],"['call', 'male']",13.792,100.3199,Eudynamys scolopaceus,Asian Koel,Aladdin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,1,https://www.xeno-canto.org/579391,asikoe2/XC579391.ogg
asikoe2,[],['call'],19.1328,72.9152,Eudynamys scolopaceus,Asian Koel,Dhruba Saikia,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5,https://www.xeno-canto.org/585187,asikoe2/XC585187.ogg
asikoe2,[],['uncertain'],7.1385,79.873,Eudynamys scolopaceus,Asian Koel,Blair Jollands,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5,https://www.xeno-canto.org/588843,asikoe2/XC588843.ogg
asikoe2,[],['uncertain'],7.1385,79.873,Eudynamys scolopaceus,Asian Koel,Blair Jollands,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5,https://www.xeno-canto.org/589081,asikoe2/XC589081.ogg
asikoe2,[],['song'],14.3819,101.8782,Eudynamys scolopaceus,Asian Koel,Greg Irving,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4,https://www.xeno-canto.org/589814,asikoe2/XC589814.ogg
asikoe2,[],"['adult', 'call', 'sex uncertain']",1.5523,103.6732,Eudynamys scolopaceus,Asian Koel,Muhammad Munim Zabidi,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5,https://www.xeno-canto.org/591315,asikoe2/XC591315.ogg
asikoe2,[],['uncertain'],1.381,103.9509,Eudynamys scolopaceus,Asian Koel,Sreekar,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4,https://www.xeno-canto.org/601847,asikoe2/XC601847.ogg
asikoe2,[],"['begging call', 'juvenile', 'male']",15.3927,73.8246,Eudynamys scolopaceus,Asian Koel,Mandar Bhagat,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4,https://www.xeno-canto.org/604453,asikoe2/XC604453.ogg
asikoe2,[],"['adult', 'male', 'song']",22.5674,114.0334,Eudynamys scolopaceus,Asian Koel,Dajiang,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2,https://www.xeno-canto.org/604704,asikoe2/XC604704.ogg
asikoe2,[],"['adult', 'call', 'male']",22.5674,114.0334,Eudynamys scolopaceus,Asian Koel,Dajiang,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2,https://www.xeno-canto.org/604705,asikoe2/XC604705.ogg
asikoe2,[],['song'],13.7938,100.1852,Eudynamys scolopaceus,Asian Koel,Romtum_P,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4,https://www.xeno-canto.org/610602,asikoe2/XC610602.ogg
asikoe2,[],['call'],13.7938,100.1852,Eudynamys scolopaceus,Asian Koel,Romtum_P,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4,https://www.xeno-canto.org/611187,asikoe2/XC611187.ogg
asikoe2,[],"['life stage uncertain', 'sex uncertain', 'song']",12.9141,74.856,Eudynamys scolopaceus,Asian Koel,Nishithkumar Jogi,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4,https://www.xeno-canto.org/628076,asikoe2/XC628076.ogg
asikoe2,[],[''],14.1658,121.2347,Eudynamys scolopaceus,Asian Koel,Louee Gonzales,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3,https://xeno-canto.org/632413,asikoe2/XC632413.ogg
asikoe2,[],['song'],15.1836,106.1292,Eudynamys scolopaceus,Asian Koel,Bram Piot,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4,https://www.xeno-canto.org/633429,asikoe2/XC633429.ogg
asikoe2,[],"['adult', 'call', 'duet', 'male']",2.2786,102.2815,Eudynamys scolopaceus,Asian Koel,CCLiew,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5,https://www.xeno-canto.org/635320,asikoe2/XC635320.ogg
asikoe2,[],"['adult', 'male']",22.683,88.289,Eudynamys scolopaceus,Asian Koel,Sandip das,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/646644,asikoe2/XC646644.ogg
asikoe2,"['cohcuc1', 'commyn']","['adult', 'alarm call', 'call', 'flight call', 'sex uncertain']",7.319,80.6431,Eudynamys scolopaceus,Asian Koel,Vihansith Kulatunga,Creative Commons Attribution-ShareAlike 4.0,1.5,https://www.xeno-canto.org/646896,asikoe2/XC646896.ogg
asikoe2,[],"['adult', 'alarm call', 'call', 'female', 'male', 'sex uncertain', 'subsong']",8.5831,81.2104,Eudynamys scolopaceus,Asian Koel,Vihansith Kulatunga,Creative Commons Attribution-ShareAlike 4.0,2,https://www.xeno-canto.org/646969,asikoe2/XC646969.ogg
asikoe2,[],"['adult', 'song']",24.8397,121.2857,Eudynamys scolopaceus,Asian Koel,An Chou,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5,https://www.xeno-canto.org/648133,asikoe2/XC648133.ogg
asikoe2,[],['call'],6.6823,80.4066,Eudynamys scolopaceus,Asian Koel,THILANKA EDIRISINGHE,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5,https://www.xeno-canto.org/648745,asikoe2/XC648745.ogg
asikoe2,[],"['adult', 'sex uncertain', 'song']",32.071,118.5644,Eudynamys scolopaceus,Asian Koel,ely what,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5,https://www.xeno-canto.org/653834,asikoe2/XC653834.ogg
asikoe2,[],"['adult', 'male']",13.1439,80.2127,Eudynamys scolopaceus,Asian Koel,Bhaskar Pandeti,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5,https://www.xeno-canto.org/659723,asikoe2/XC659723.ogg
asikoe2,[],['male'],13.144,80.2112,Eudynamys scolopaceus,Asian Koel,Bhaskar Pandeti,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5,https://www.xeno-canto.org/659724,asikoe2/XC659724.ogg
asikoe2,[],['song'],10.198,118.912,Eudynamys scolopaceus,Asian Koel,Jelle Scharringa,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/665212,asikoe2/XC665212.ogg
asikoe2,[],['song'],10.198,118.912,Eudynamys scolopaceus,Asian Koel,Jelle Scharringa,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/665213,asikoe2/XC665213.ogg
asikoe2,[],['song'],12.8361,99.6119,Eudynamys scolopaceus,Asian Koel,Jelle Scharringa,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5,https://www.xeno-canto.org/665229,asikoe2/XC665229.ogg
asikoe2,"['brnhao1', 'whbwat1']",['song'],12.8361,99.6119,Eudynamys scolopaceus,Asian Koel,Jelle Scharringa,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/665230,asikoe2/XC665230.ogg
asikoe2,['grecou1'],['song'],6.4402,80.4215,Eudynamys scolopaceus,Asian Koel,Jelle Scharringa,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/665231,asikoe2/XC665231.ogg
asikoe2,[],['call'],6.4372,80.4264,Eudynamys scolopaceus,Asian Koel,Jelle Scharringa,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4,https://www.xeno-canto.org/665233,asikoe2/XC665233.ogg
asikoe2,[],['song'],6.4372,80.4264,Eudynamys scolopaceus,Asian Koel,Jelle Scharringa,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5,https://www.xeno-canto.org/665234,asikoe2/XC665234.ogg
asikoe2,[],['song'],11.4204,107.4284,Eudynamys scolopaceus,Asian Koel,Jelle Scharringa,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/665241,asikoe2/XC665241.ogg
asikoe2,[],"['juvenile', 'life stage uncertain', 'male']",1.3183,103.9488,Eudynamys scolopaceus,Asian Koel,Jackson Kho,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5,http://xeno-canto.org/672602,asikoe2/XC672602.ogg
asikoe2,[],"['adult', 'call', 'male']",22.0046,96.1,Eudynamys scolopaceus,Asian Koel,Thet Zaw Naing,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5,http://xeno-canto.org/686817,asikoe2/XC686817.ogg
asikoe2,[],[''],1.5523,103.6732,Eudynamys scolopaceus,Asian Koel,Muhammad Munim Zabidi,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5,https://xeno-canto.org/696208,asikoe2/XC696208.ogg
asikoe2,[],[''],12.8819,99.6266,Eudynamys scolopaceus,Asian Koel,Romtum_P,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://xeno-canto.org/701710,asikoe2/XC701710.ogg
asikoe2,[],[''],3.0129,101.7906,Eudynamys scolopaceus,Asian Koel,wengchun,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4,https://xeno-canto.org/707490,asikoe2/XC707490.ogg
asikoe2,[],[''],13.8117,100.5559,Eudynamys scolopaceus,Asian Koel,Aladdin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,1,https://xeno-canto.org/712414,asikoe2/XC712414.ogg
asikoe2,[],[''],14.3656,121.0332,Eudynamys scolopaceus,Asian Koel,Jun V,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4,https://xeno-canto.org/715821,asikoe2/XC715821.ogg
asikoe2,[],[''],18.3006,99.4628,Eudynamys scolopaceus,Asian Koel,Somkiat Pakapinyo (Chai),Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5,https://xeno-canto.org/720533,asikoe2/XC720533.ogg
asikoe2,[],[''],18.3006,99.4628,Eudynamys scolopaceus,Asian Koel,Somkiat Pakapinyo (Chai),Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5,https://xeno-canto.org/720534,asikoe2/XC720534.ogg
asikoe2,[],[''],22.492,114.044,Eudynamys scolopaceus,Asian Koel,Bo Shunqi,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4,https://xeno-canto.org/720751,asikoe2/XC720751.ogg
asikoe2,[],[''],23.1139,115.4141,Eudynamys scolopaceus,Asian Koel,Bo Shunqi,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5,https://xeno-canto.org/721360,asikoe2/XC721360.ogg
asikoe2,[],[''],30.9433,121.9669,Eudynamys scolopaceus,Asian Koel,Ray Tsu 诸仁,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5,https://xeno-canto.org/722515,asikoe2/XC722515.ogg
asikoe2,[],[''],30.9433,121.9669,Eudynamys scolopaceus,Asian Koel,Ray Tsu 诸仁,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5,https://xeno-canto.org/722516,asikoe2/XC722516.ogg
asikoe2,[],[''],13.3935,92.9314,Eudynamys scolopaceus,Asian Koel,Louis A. Hansen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://xeno-canto.org/723011,asikoe2/XC723011.ogg
asikoe2,[],[''],22.492,114.044,Eudynamys scolopaceus,Asian Koel,Bo Shunqi,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5,https://xeno-canto.org/724425,asikoe2/XC724425.ogg
asikoe2,[],[''],22.492,114.044,Eudynamys scolopaceus,Asian Koel,Bo Shunqi,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5,https://xeno-canto.org/724426,asikoe2/XC724426.ogg
asikoe2,[],[''],40.0022,116.3109,Eudynamys scolopaceus,Asian Koel,Common Jeff（麻杰夫）,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4,https://xeno-canto.org/727348,asikoe2/XC727348.ogg
asikoe2,[],[''],31.1741,121.4214,Eudynamys scolopaceus,Asian Koel,Ray Tsu 诸仁,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5,https://xeno-canto.org/728496,asikoe2/XC728496.ogg
asikoe2,[],[''],31.1741,121.4214,Eudynamys scolopaceus,Asian Koel,Ray Tsu 诸仁,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5,https://xeno-canto.org/729705,asikoe2/XC729705.ogg
asikoe2,[],[''],31.1741,121.4214,Eudynamys scolopaceus,Asian Koel,Ray Tsu 诸仁,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4,https://xeno-canto.org/729957,asikoe2/XC729957.ogg
asikoe2,[],['song'],26.928,75.793,Eudynamys scolopaceus,Asian Koel,Mike Nelson,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.5,https://www.xeno-canto.org/73022,asikoe2/XC73022.ogg
asikoe2,[],"['Onomatopoeiac song', 'song']",26.928,75.793,Eudynamys scolopaceus,Asian Koel,Mike Nelson,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.5,https://www.xeno-canto.org/73023,asikoe2/XC73023.ogg
